id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
206,Rui Vieira,Rui do Nascimento Rabaça Vieira,1948-04-14,http://app.parlamento.pt/webutils/getimage.aspx?id=206&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=206,7,PS,Leiria,1995-10-27,1999-10-24,206
206,Rui Vieira,Rui do Nascimento Rabaça Vieira,1948-04-14,http://app.parlamento.pt/webutils/getimage.aspx?id=206&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=206,8,PS,Lisboa,1999-10-25,2002-04-04,206
206,Rui Vieira,Rui do Nascimento Rabaça Vieira,1948-04-14,http://app.parlamento.pt/webutils/getimage.aspx?id=206&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=206,9,PS,Lisboa,2002-04-05,2005-03-09,206
206,Rui Vieira,Rui do Nascimento Rabaça Vieira,1948-04-14,http://app.parlamento.pt/webutils/getimage.aspx?id=206&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=206,10,PS,Lisboa,2005-03-10,2009-10-14,206
207,Caio Roque,Vitor Manuel Caio Roque,1946-02-25,http://app.parlamento.pt/webutils/getimage.aspx?id=207&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=207,3,PS,Europa,1983-05-31,1985-11-03,207
207,Caio Roque,Vitor Manuel Caio Roque,1946-02-25,http://app.parlamento.pt/webutils/getimage.aspx?id=207&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=207,4,PS,Europa,1985-11-04,1987-08-12,207
207,Caio Roque,Vitor Manuel Caio Roque,1946-02-25,http://app.parlamento.pt/webutils/getimage.aspx?id=207&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=207,5,PS,Europa,1987-08-13,1991-11-03,207
207,Caio Roque,Vitor Manuel Caio Roque,1946-02-25,http://app.parlamento.pt/webutils/getimage.aspx?id=207&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=207,6,PS,Europa,1991-11-04,1995-10-26,207
207,Caio Roque,Vitor Manuel Caio Roque,1946-02-25,http://app.parlamento.pt/webutils/getimage.aspx?id=207&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=207,8,PS,Fora da Europa,1999-10-25,2002-04-04,207
208,Agostinho Lopes,Agostinho Nuno de Azevedo Ferreira Lopes,1944-11-16,http://app.parlamento.pt/webutils/getimage.aspx?id=208&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=208,6,PCP,Santarém,1991-11-04,1995-10-26,208
208,Agostinho Lopes,Agostinho Nuno de Azevedo Ferreira Lopes,1944-11-16,http://app.parlamento.pt/webutils/getimage.aspx?id=208&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=208,8,PCP,Braga,1999-10-25,2002-04-04,208
208,Agostinho Lopes,Agostinho Nuno de Azevedo Ferreira Lopes,1944-11-16,http://app.parlamento.pt/webutils/getimage.aspx?id=208&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=208,10,PCP,Braga,2005-03-10,2009-10-14,208
208,Agostinho Lopes,Agostinho Nuno de Azevedo Ferreira Lopes,1944-11-16,http://app.parlamento.pt/webutils/getimage.aspx?id=208&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=208,11,PCP,Braga,2009-10-15,2011-06-19,208
208,Agostinho Lopes,Agostinho Nuno de Azevedo Ferreira Lopes,1944-11-16,http://app.parlamento.pt/webutils/getimage.aspx?id=208&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=208,12,PCP,Braga,2011-06-20,2015-10-22,208
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,5,PCP,Lisboa,1987-08-13,1991-11-03,209
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,6,PCP,Lisboa,1991-11-04,1995-10-26,209
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,7,PCP,Lisboa,1995-10-27,1999-10-24,209
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,8,PCP,Lisboa,1999-10-25,2002-04-04,209
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,9,PCP,Lisboa,2002-04-05,2005-03-09,209
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,10,PCP,Lisboa,2005-03-10,2009-10-14,209
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,11,PCP,Santarém,2009-10-15,2011-06-19,209
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,12,PCP,Santarém,2011-06-20,2015-10-22,209
209,António Filipe,António Filipe Gaião Rodrigues,1963-01-28,http://app.parlamento.pt/webutils/getimage.aspx?id=209&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=209,13,PCP,Santarém,2015-10-23,"",209
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,1,PCP,Lisboa,1976-06-03,1980-01-02,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,2,PCP,Lisboa,1980-11-13,1983-05-30,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,3,PCP,Lisboa,1983-05-31,1985-11-03,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,4,PCP,Lisboa,1985-11-04,1987-08-12,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,5,PCP,Lisboa,1987-08-13,1991-11-03,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,6,PCP,Lisboa,1991-11-04,1995-10-26,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,9,PCP,Setúbal,2002-04-05,2005-03-09,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,10,PCP,Lisboa,2005-03-10,2009-10-14,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,11,PCP,Lisboa,2009-10-15,2011-06-19,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,12,PCP,Lisboa,2011-06-20,2015-10-22,210
210,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,1947-04-13,http://app.parlamento.pt/webutils/getimage.aspx?id=210&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,13,PCP,Lisboa,2015-10-23,"",210
211,João Amaral,João António Gonçalves do Amaral,1943-12-07,http://app.parlamento.pt/webutils/getimage.aspx?id=211&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=211,1,PCP,Lisboa,1980-01-03,1980-11-12,211
211,João Amaral,João António Gonçalves do Amaral,1943-12-07,http://app.parlamento.pt/webutils/getimage.aspx?id=211&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=211,3,PCP,Lisboa,1983-05-31,1985-11-03,211
211,João Amaral,João António Gonçalves do Amaral,1943-12-07,http://app.parlamento.pt/webutils/getimage.aspx?id=211&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=211,4,PCP,Lisboa,1985-11-04,1987-08-12,211
211,João Amaral,João António Gonçalves do Amaral,1943-12-07,http://app.parlamento.pt/webutils/getimage.aspx?id=211&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=211,5,PCP,Lisboa,1987-08-13,1991-11-03,211
211,João Amaral,João António Gonçalves do Amaral,1943-12-07,http://app.parlamento.pt/webutils/getimage.aspx?id=211&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=211,6,PCP,Lisboa,1991-11-04,1995-10-26,211
211,João Amaral,João António Gonçalves do Amaral,1943-12-07,http://app.parlamento.pt/webutils/getimage.aspx?id=211&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=211,7,PCP,Porto,1995-10-27,1999-10-24,211
211,João Amaral,João António Gonçalves do Amaral,1943-12-07,http://app.parlamento.pt/webutils/getimage.aspx?id=211&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=211,8,PCP,Porto,1999-10-25,2002-04-04,211
212,João Corregedor da Fonseca,João Cerveira Corregedor da Fonseca,1938-10-12,http://app.parlamento.pt/webutils/getimage.aspx?id=212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=212,2,MDPCDE,Lisboa,1980-11-13,1983-05-30,212
212,João Corregedor da Fonseca,João Cerveira Corregedor da Fonseca,1938-10-12,http://app.parlamento.pt/webutils/getimage.aspx?id=212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=212,3,MDPCDE,Setúbal,1983-05-31,1985-11-03,212
212,João Corregedor da Fonseca,João Cerveira Corregedor da Fonseca,1938-10-12,http://app.parlamento.pt/webutils/getimage.aspx?id=212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=212,4,MDPCDE,Lisboa,1985-11-04,1987-08-12,212
212,João Corregedor da Fonseca,João Cerveira Corregedor da Fonseca,1938-10-12,http://app.parlamento.pt/webutils/getimage.aspx?id=212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=212,5,ID,Lisboa,1987-08-13,1991-11-03,212
212,João Corregedor da Fonseca,João Cerveira Corregedor da Fonseca,1938-10-12,http://app.parlamento.pt/webutils/getimage.aspx?id=212&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=212,7,PCP,Lisboa,1995-10-27,1999-10-24,212
213,José Manuel Maia,José Manuel Maia Nunes de Almeida,1945-09-23,http://app.parlamento.pt/webutils/getimage.aspx?id=213&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=213,1,PCP,Setúbal,1976-06-03,1980-01-02,213
213,José Manuel Maia,José Manuel Maia Nunes de Almeida,1945-09-23,http://app.parlamento.pt/webutils/getimage.aspx?id=213&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=213,2,PCP,Setúbal,1980-11-13,1983-05-30,213
213,José Manuel Maia,José Manuel Maia Nunes de Almeida,1945-09-23,http://app.parlamento.pt/webutils/getimage.aspx?id=213&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=213,3,PCP,Setúbal,1983-05-31,1985-11-03,213
213,José Manuel Maia,José Manuel Maia Nunes de Almeida,1945-09-23,http://app.parlamento.pt/webutils/getimage.aspx?id=213&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=213,4,PCP,Setúbal,1985-11-04,1987-08-12,213
213,José Manuel Maia,José Manuel Maia Nunes de Almeida,1945-09-23,http://app.parlamento.pt/webutils/getimage.aspx?id=213&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=213,5,PCP,Setúbal,1987-08-13,1991-11-03,213
213,José Manuel Maia,José Manuel Maia Nunes de Almeida,1945-09-23,http://app.parlamento.pt/webutils/getimage.aspx?id=213&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=213,6,PCP,Setúbal,1991-11-04,1995-10-26,213
214,José Morais,José Manuel Tavares Reis Morais,1965-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=214&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=214,6,PCP,Setúbal,1991-11-04,1995-10-26,214
215,Lino de Carvalho,Lino António Marques de Carvalho,1946-10-04,http://app.parlamento.pt/webutils/getimage.aspx?id=215&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=215,5,PCP,Évora,1987-08-13,1991-11-03,215
215,Lino de Carvalho,Lino António Marques de Carvalho,1946-10-04,http://app.parlamento.pt/webutils/getimage.aspx?id=215&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=215,6,PCP,Évora,1991-11-04,1995-10-26,215
215,Lino de Carvalho,Lino António Marques de Carvalho,1946-10-04,http://app.parlamento.pt/webutils/getimage.aspx?id=215&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=215,7,PCP,Évora,1995-10-27,1999-10-24,215
215,Lino de Carvalho,Lino António Marques de Carvalho,1946-10-04,http://app.parlamento.pt/webutils/getimage.aspx?id=215&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=215,8,PCP,Évora,1999-10-25,2002-04-04,215
215,Lino de Carvalho,Lino António Marques de Carvalho,1946-10-04,http://app.parlamento.pt/webutils/getimage.aspx?id=215&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=215,9,PCP,Évora,2002-04-05,2005-03-09,215
216,Luís Sá,Luís Manuel da Silva Viana de Sá,1952-02-12,http://app.parlamento.pt/webutils/getimage.aspx?id=216&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=216,6,PCP,Porto,1991-11-04,1995-10-26,216
216,Luís Sá,Luís Manuel da Silva Viana de Sá,1952-02-12,http://app.parlamento.pt/webutils/getimage.aspx?id=216&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=216,7,PCP,Lisboa,1995-10-27,1999-10-24,216
217,Rogério Brito,Manuel Rogério de Sousa Brito,1945-12-20,http://app.parlamento.pt/webutils/getimage.aspx?id=217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=217,2,PCP,Setúbal,1980-11-13,1983-05-30,217
217,Rogério Brito,Manuel Rogério de Sousa Brito,1945-12-20,http://app.parlamento.pt/webutils/getimage.aspx?id=217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=217,3,PCP,Setúbal,1983-05-31,1985-11-03,217
217,Rogério Brito,Manuel Rogério de Sousa Brito,1945-12-20,http://app.parlamento.pt/webutils/getimage.aspx?id=217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=217,4,PCP,Setúbal,1985-11-04,1987-08-12,217
217,Rogério Brito,Manuel Rogério de Sousa Brito,1945-12-20,http://app.parlamento.pt/webutils/getimage.aspx?id=217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=217,5,PCP,Setúbal,1987-08-13,1991-11-03,217
217,Rogério Brito,Manuel Rogério de Sousa Brito,1945-12-20,http://app.parlamento.pt/webutils/getimage.aspx?id=217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=217,6,PCP,Setúbal,1991-11-04,1995-10-26,217
217,Rogério Brito,Manuel Rogério de Sousa Brito,1945-12-20,http://app.parlamento.pt/webutils/getimage.aspx?id=217&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=217,7,PCP,Setúbal,1995-10-27,1999-10-24,217
218,Lourdes Hespanhol,Maria de Lourdes Dias Fernandes Hespanhol,1950-09-26,http://app.parlamento.pt/webutils/getimage.aspx?id=218&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=218,5,PCP,Beja,1987-08-13,1991-11-03,218
218,Lourdes Hespanhol,Maria de Lourdes Dias Fernandes Hespanhol,1950-09-26,http://app.parlamento.pt/webutils/getimage.aspx?id=218&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=218,6,PCP,Beja,1991-11-04,1995-10-26,218
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,2,PCP,Setúbal,1980-11-13,1983-05-30,219
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,3,PCP,Setúbal,1983-05-31,1985-11-03,219
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,4,PCP,Setúbal,1985-11-04,1987-08-12,219
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,5,PCP,Setúbal,1987-08-13,1991-11-03,219
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,6,PCP,Setúbal,1991-11-04,1995-10-26,219
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,7,PCP,Setúbal,1995-10-27,1999-10-24,219
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,8,PCP,Setúbal,1999-10-25,2002-04-04,219
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,9,PCP,Setúbal,2002-04-05,2005-03-09,219
219,Odete Santos,Maria Odete dos Santos,1941-04-26,http://app.parlamento.pt/webutils/getimage.aspx?id=219&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=219,10,PCP,Setúbal,2005-03-10,2009-10-14,219
220,Mário Tomé,Mário António Baptista Tomé,1940-09-30,http://app.parlamento.pt/webutils/getimage.aspx?id=220&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=220,1,UDP,Lisboa,1980-01-03,1980-11-12,220
220,Mário Tomé,Mário António Baptista Tomé,1940-09-30,http://app.parlamento.pt/webutils/getimage.aspx?id=220&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=220,2,UDP,Lisboa,1980-11-13,1983-05-30,220
220,Mário Tomé,Mário António Baptista Tomé,1940-09-30,http://app.parlamento.pt/webutils/getimage.aspx?id=220&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=220,6,PCP,Lisboa,1991-11-04,1995-10-26,220
221,Miguel Urbano Rodrigues,Miguel Urbano Tavares Rodrigues,1925-08-02,http://app.parlamento.pt/webutils/getimage.aspx?id=221&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=221,5,PCP,Beja,1987-08-13,1991-11-03,221
221,Miguel Urbano Rodrigues,Miguel Urbano Tavares Rodrigues,1925-08-02,http://app.parlamento.pt/webutils/getimage.aspx?id=221&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=221,6,PCP,Beja,1991-11-04,1995-10-26,221
222,Octávio Teixeira,Octávio Augusto Teixeira,1944-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=222&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=222,1,PCP,Lisboa,1980-01-03,1980-11-12,222
222,Octávio Teixeira,Octávio Augusto Teixeira,1944-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=222&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=222,2,PCP,Lisboa,1980-11-13,1983-05-30,222
222,Octávio Teixeira,Octávio Augusto Teixeira,1944-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=222&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=222,3,PCP,Lisboa,1983-05-31,1985-11-03,222
222,Octávio Teixeira,Octávio Augusto Teixeira,1944-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=222&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=222,4,PCP,Lisboa,1985-11-04,1987-08-12,222
222,Octávio Teixeira,Octávio Augusto Teixeira,1944-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=222&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=222,5,PCP,Lisboa,1987-08-13,1991-11-03,222
222,Octávio Teixeira,Octávio Augusto Teixeira,1944-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=222&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=222,6,PCP,Setúbal,1991-11-04,1995-10-26,222
222,Octávio Teixeira,Octávio Augusto Teixeira,1944-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=222&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=222,7,PCP,Setúbal,1995-10-27,1999-10-24,222
222,Octávio Teixeira,Octávio Augusto Teixeira,1944-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=222&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=222,8,PCP,Setúbal,1999-10-25,2002-04-04,222
223,Adriano Moreira,Adriano Jose Alves Moreira,1922-09-15,http://app.parlamento.pt/webutils/getimage.aspx?id=223&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=223,2,CDS,Bragança,1980-11-13,1983-05-30,223
223,Adriano Moreira,Adriano Jose Alves Moreira,1922-09-15,http://app.parlamento.pt/webutils/getimage.aspx?id=223&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=223,3,CDS,Porto,1983-05-31,1985-11-03,223
223,Adriano Moreira,Adriano Jose Alves Moreira,1922-09-15,http://app.parlamento.pt/webutils/getimage.aspx?id=223&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=223,4,CDS,Porto,1985-11-04,1987-08-12,223
223,Adriano Moreira,Adriano Jose Alves Moreira,1922-09-15,http://app.parlamento.pt/webutils/getimage.aspx?id=223&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=223,5,CDS,Lisboa,1987-08-13,1991-11-03,223
223,Adriano Moreira,Adriano Jose Alves Moreira,1922-09-15,http://app.parlamento.pt/webutils/getimage.aspx?id=223&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=223,6,CDS-PP,Lisboa,1991-11-04,1995-10-26,223
224,Casimiro Tavares,Casimiro da Silva Tavares,1933-01-29,http://app.parlamento.pt/webutils/getimage.aspx?id=224&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=224,6,CDS-PP,Aveiro,1991-11-04,1995-10-26,224
225,Girão Pereira,José Girão Pereira,1938-03-01,http://app.parlamento.pt/webutils/getimage.aspx?id=225&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=225,2,CDS,Aveiro,1980-11-13,1983-05-30,225
225,Girão Pereira,José Girão Pereira,1938-03-01,http://app.parlamento.pt/webutils/getimage.aspx?id=225&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=225,3,CDS,Aveiro,1983-05-31,1985-11-03,225
225,Girão Pereira,José Girão Pereira,1938-03-01,http://app.parlamento.pt/webutils/getimage.aspx?id=225&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=225,4,CDS,Aveiro,1985-11-04,1987-08-12,225
225,Girão Pereira,José Girão Pereira,1938-03-01,http://app.parlamento.pt/webutils/getimage.aspx?id=225&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=225,6,CDS-PP,Aveiro,1991-11-04,1995-10-26,225
226,Nogueira de Brito,José Luis Nogueira de Brito,1938-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=226&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=226,3,CDS,Braga,1983-05-31,1985-11-03,226
226,Nogueira de Brito,José Luis Nogueira de Brito,1938-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=226&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=226,4,CDS,Braga,1985-11-04,1987-08-12,226
226,Nogueira de Brito,José Luis Nogueira de Brito,1938-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=226&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=226,5,CDS,Braga,1987-08-13,1991-11-03,226
