id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,identifier__wikidata,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous,identifier__google_entity_id
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2001-01-06,ID,,Republican,http://crapo.senate.gov/,,,,ocd-division/country:us/state:id,107,2003-01-03,,kg:/m/021pgp
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2003-01-06,ID,,Republican,http://crapo.senate.gov/,,,,ocd-division/country:us/state:id,108,2005-01-03,,kg:/m/021pgp
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2005-01-06,ID,,Republican,http://crapo.senate.gov,,,,ocd-division/country:us/state:id,109,2007-01-03,,kg:/m/021pgp
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2007-01-06,ID,,Republican,http://crapo.senate.gov,,,,ocd-division/country:us/state:id,110,2009-01-03,,kg:/m/021pgp
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2009-01-06,ID,,Republican,http://crapo.senate.gov,,,,ocd-division/country:us/state:id,111,2011-01-03,,kg:/m/021pgp
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2011-01-06,ID,,Republican,http://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,202-228-1375,ocd-division/country:us/state:id,112,2013-01-03,,kg:/m/021pgp
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2013-01-06,ID,,Republican,http://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,202-228-1375,ocd-division/country:us/state:id,113,2015-01-03,,kg:/m/021pgp
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2015-01-06,ID,,Republican,http://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,202-228-1375,ocd-division/country:us/state:id,114,2017-01-03,,kg:/m/021pgp
C000880,Mike Crapo,https://theunitedstates.io/images/congress/original/C000880.jpg,Michael,Crapo,"Crapo, Michael",1951-05-20,male,C000880,00250,S266,300030,N00006267,26830,S8ID00027,26440,Mike Crapo,11556,Mike Crapo,556,,29345,Q734319,sen,2017-01-03,ID,,Republican,http://www.crapo.senate.gov,239 Dirksen Senate Office Building Washington DC 20510,202-224-6142,,ocd-division/country:us/state:id,115,"",,kg:/m/021pgp
C001034,Maxwell Cleland,https://theunitedstates.io/images/congress/original/C001034.jpg,J.,Cleland,"Cleland, J.",1942-08-24,male,C001034,01540,S251,300152,,,,,Max Cleland,,,,,49701,Q530386,sen,1997-01-07,GA,,Democrat,,,,,ocd-division/country:us/state:ga,105,1999-01-03,,kg:/m/01xcp9
C001034,Maxwell Cleland,https://theunitedstates.io/images/congress/original/C001034.jpg,J.,Cleland,"Cleland, J.",1942-08-24,male,C001034,01540,S251,300152,,,,,Max Cleland,,,,,49701,Q530386,sen,1999-01-06,GA,,Democrat,,,,,ocd-division/country:us/state:ga,106,2001-01-03,,kg:/m/01xcp9
C001034,Maxwell Cleland,https://theunitedstates.io/images/congress/original/C001034.jpg,J.,Cleland,"Cleland, J.",1942-08-24,male,C001034,01540,S251,300152,,,,,Max Cleland,,,,,49701,Q530386,sen,2001-01-06,GA,,Democrat,,,,,ocd-division/country:us/state:ga,107,2003-01-03,,kg:/m/01xcp9
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,1997-01-07,ME,,Republican,,,,,ocd-division/country:us/state:me,105,1999-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,1999-01-06,ME,,Republican,,,,,ocd-division/country:us/state:me,106,2001-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2001-01-06,ME,,Republican,,,,,ocd-division/country:us/state:me,107,2003-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2003-01-07,ME,,Republican,http://collins.senate.gov,,,,ocd-division/country:us/state:me,108,2005-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2005-01-06,ME,,Republican,http://collins.senate.gov,,,,ocd-division/country:us/state:me,109,2007-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2007-01-06,ME,,Republican,http://collins.senate.gov,,,,ocd-division/country:us/state:me,110,2009-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2009-01-06,ME,,Republican,http://www.collins.senate.gov,413 Dirksen Senate Office Building Washington DC 20510,202-224-2523,202-224-2693,ocd-division/country:us/state:me,111,2011-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2011-01-06,ME,,Republican,http://www.collins.senate.gov,413 Dirksen Senate Office Building Washington DC 20510,202-224-2523,202-224-2693,ocd-division/country:us/state:me,112,2013-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2013-01-06,ME,,Republican,http://www.collins.senate.gov,413 Dirksen Senate Office Building Washington DC 20510,202-224-2523,202-224-2693,ocd-division/country:us/state:me,113,2015-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2015-01-06,ME,,Republican,https://www.collins.senate.gov,413 Dirksen Senate Office Building Washington DC 20510,202-224-2523,202-224-2693,ocd-division/country:us/state:me,114,2017-01-03,,kg:/m/020y8m
C001035,Susan M. Collins,https://theunitedstates.io/images/congress/original/C001035.jpg,Susan,Collins,"Collins, Susan",1952-12-07,female,C001035,01541,S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,,49703,Q22279,sen,2017-01-03,ME,,Republican,https://www.collins.senate.gov,413 Dirksen Senate Office Building Washington DC 20510,202-224-2523,202-224-2693,ocd-division/country:us/state:me,115,"",,kg:/m/020y8m
C001040,Lincoln Chafee,https://theunitedstates.io/images/congress/original/C001040.jpg,Lincoln,Chafee,"Chafee, Lincoln",1953-03-26,male,C001040,01612,S272,300020,N00009954,,,,Lincoln Chafee,,,,,49905,Q44690,sen,1999-11-02,RI,,Republican,,,,,ocd-division/country:us/state:ri,106,2001-01-03,,kg:/m/01xcrk
C001040,Lincoln Chafee,https://theunitedstates.io/images/congress/original/C001040.jpg,Lincoln,Chafee,"Chafee, Lincoln",1953-03-26,male,C001040,01612,S272,300020,N00009954,,,,Lincoln Chafee,,,,,49905,Q44690,sen,2001-01-06,RI,,Republican,http://chafee.senate.gov,,,,ocd-division/country:us/state:ri,107,2003-01-03,,kg:/m/01xcrk
C001040,Lincoln Chafee,https://theunitedstates.io/images/congress/original/C001040.jpg,Lincoln,Chafee,"Chafee, Lincoln",1953-03-26,male,C001040,01612,S272,300020,N00009954,,,,Lincoln Chafee,,,,,49905,Q44690,sen,2003-01-06,RI,,Republican,http://chafee.senate.gov,,,,ocd-division/country:us/state:ri,108,2005-01-03,,kg:/m/01xcrk
C001040,Lincoln Chafee,https://theunitedstates.io/images/congress/original/C001040.jpg,Lincoln,Chafee,"Chafee, Lincoln",1953-03-26,male,C001040,01612,S272,300020,N00009954,,,,Lincoln Chafee,,,,,49905,Q44690,sen,2005-01-06,RI,,Republican,http://chafee.senate.gov,,,,ocd-division/country:us/state:ri,109,2007-01-03,,kg:/m/01xcrk
C001041,Hillary Clinton,https://theunitedstates.io/images/congress/original/C001041.jpg,Hillary,Clinton,"Clinton, Hillary",1947-10-26,female,C001041,01631,S278,300022,N00000019,55463,S0NY00188,,Hillary Clinton,11751,,,,40105,Q6294,sen,2001-01-06,NY,,Democrat,http://clinton.senate.gov,,,,ocd-division/country:us/state:ny,107,2003-01-03,,kg:/m/0d06m5
C001041,Hillary Clinton,https://theunitedstates.io/images/congress/original/C001041.jpg,Hillary,Clinton,"Clinton, Hillary",1947-10-26,female,C001041,01631,S278,300022,N00000019,55463,S0NY00188,,Hillary Clinton,11751,,,,40105,Q6294,sen,2003-01-06,NY,,Democrat,http://clinton.senate.gov,,,,ocd-division/country:us/state:ny,108,2005-01-03,,kg:/m/0d06m5
C001041,Hillary Clinton,https://theunitedstates.io/images/congress/original/C001041.jpg,Hillary,Clinton,"Clinton, Hillary",1947-10-26,female,C001041,01631,S278,300022,N00000019,55463,S0NY00188,,Hillary Clinton,11751,,,,40105,Q6294,sen,2005-01-06,NY,,Democrat,http://clinton.senate.gov,,,,ocd-division/country:us/state:ny,109,2007-01-03,,kg:/m/0d06m5
C001041,Hillary Clinton,https://theunitedstates.io/images/congress/original/C001041.jpg,Hillary,Clinton,"Clinton, Hillary",1947-10-26,female,C001041,01631,S278,300022,N00000019,55463,S0NY00188,,Hillary Clinton,11751,,,,40105,Q6294,sen,2007-01-06,NY,,Democrat,http://clinton.senate.gov,,,,ocd-division/country:us/state:ny,110,2009-01-03,,kg:/m/0d06m5
C001041,Hillary Clinton,https://theunitedstates.io/images/congress/original/C001041.jpg,Hillary,Clinton,"Clinton, Hillary",1947-10-26,female,C001041,01631,S278,300022,N00000019,55463,S0NY00188,,Hillary Clinton,11751,,,,40105,Q6294,sen,2009-01-06,NY,,Democrat,http://clinton.senate.gov,,,,ocd-division/country:us/state:ny,111,2009-01-21,,kg:/m/0d06m5
C001042,Jon Corzine,https://theunitedstates.io/images/congress/original/C001042.jpg,Jon,Corzine,"Corzine, Jon",1947-01-01,male,C001042,01630,S279,300028,N00009945,,,,Jon Corzine,,,,,40104,Q380570,sen,2001-01-06,NJ,,Democrat,http://corzine.senate.gov,,,,ocd-division/country:us/state:nj,107,2003-01-03,,kg:/m/01xcrz
C001042,Jon Corzine,https://theunitedstates.io/images/congress/original/C001042.jpg,Jon,Corzine,"Corzine, Jon",1947-01-01,male,C001042,01630,S279,300028,N00009945,,,,Jon Corzine,,,,,40104,Q380570,sen,2003-01-06,NJ,,Democrat,http://corzine.senate.gov,,,,ocd-division/country:us/state:nj,108,2005-01-03,,kg:/m/01xcrz
C001042,Jon Corzine,https://theunitedstates.io/images/congress/original/C001042.jpg,Jon,Corzine,"Corzine, Jon",1947-01-01,male,C001042,01630,S279,300028,N00009945,,,,Jon Corzine,,,,,40104,Q380570,sen,2005-01-06,NJ,,Democrat,http://corzine.senate.gov,,,,ocd-division/country:us/state:nj,109,2006-01-17,,kg:/m/01xcrz
C001043,Jean Carnahan,https://theunitedstates.io/images/congress/original/C001043.jpg,Jean,Carnahan,"Carnahan, Jean",1933-12-20,female,C001043,01680,S276,300153,,,,,Jean Carnahan,11754,,,,40102,Q448619,sen,2001-01-06,MO,,Democrat,,,,,ocd-division/country:us/state:mo,107,2003-01-03,,kg:/m/026wyq
C001047,Shelley Moore Capito,https://theunitedstates.io/images/congress/original/C001047.jpg,Shelley,Capito,"Capito, Shelley",1953-11-26,female,C001047,01676,S372,400061,N00009771,11701,H0WV02138,83737,Shelley Moore Capito,11762,Shelley Moore Capito,179,,20146,Q459618,sen,2015-01-06,WV,,Republican,https://www.capito.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-6472,,ocd-division/country:us/state:wv,114,2017-01-03,,kg:/m/024pwq
C001047,Shelley Moore Capito,https://theunitedstates.io/images/congress/original/C001047.jpg,Shelley,Capito,"Capito, Shelley",1953-11-26,female,C001047,01676,S372,400061,N00009771,11701,H0WV02138,83737,Shelley Moore Capito,11762,Shelley Moore Capito,179,,20146,Q459618,sen,2017-01-03,WV,,Republican,https://www.capito.senate.gov,172 Russell Senate Office Building Washington DC 20510,202-224-6472,,ocd-division/country:us/state:wv,115,"",,kg:/m/024pwq
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2002-01-01,TX,,Republican,,,,,ocd-division/country:us/state:tx,107,2003-01-03,,kg:/m/01xcqs
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2003-01-07,TX,,Republican,http://cornyn.senate.gov/,,,,ocd-division/country:us/state:tx,108,2005-01-03,,kg:/m/01xcqs
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2005-01-06,TX,,Republican,http://cornyn.senate.gov/,,,,ocd-division/country:us/state:tx,109,2007-01-03,,kg:/m/01xcqs
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2007-01-06,TX,,Republican,http://cornyn.senate.gov/,,,,ocd-division/country:us/state:tx,110,2009-01-03,,kg:/m/01xcqs
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2009-01-06,TX,,Republican,http://www.cornyn.senate.gov,517 Hart Senate Office Building Washington DC 20510,202-224-2934,202-228-2856,ocd-division/country:us/state:tx,111,2011-01-03,,kg:/m/01xcqs
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2011-01-06,TX,,Republican,http://www.cornyn.senate.gov,517 Hart Senate Office Building Washington DC 20510,202-224-2934,202-228-2856,ocd-division/country:us/state:tx,112,2013-01-03,,kg:/m/01xcqs
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2013-01-06,TX,,Republican,http://www.cornyn.senate.gov,517 Hart Senate Office Building Washington DC 20510,202-224-2934,202-228-2856,ocd-division/country:us/state:tx,113,2015-01-03,,kg:/m/01xcqs
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2015-01-06,TX,,Republican,https://www.cornyn.senate.gov,517 Hart Senate Office Building Washington DC 20510,202-224-2934,202-228-2856,ocd-division/country:us/state:tx,114,2017-01-03,,kg:/m/01xcqs
C001056,John Cornyn,https://theunitedstates.io/images/congress/original/C001056.jpg,John,Cornyn,"Cornyn, John",1952-02-02,male,C001056,01692,S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,,40305,Q719568,sen,2017-01-03,TX,,Republican,https://www.cornyn.senate.gov,517 Hart Senate Office Building Washington DC 20510,202-224-2934,202-228-2856,ocd-division/country:us/state:tx,115,"",,kg:/m/01xcqs
C001057,Norm Coleman,https://theunitedstates.io/images/congress/original/C001057.jpg,Norm,Coleman,"Coleman, Norm",1949-08-17,male,C001057,01697,S291,300024,N00013870,20239,S2MN00126,,Norm Coleman,,,,,40302,Q706661,sen,2003-01-07,MN,,Republican,http://coleman.senate.gov,,,,ocd-division/country:us/state:mn,108,2005-01-03,,kg:/m/01jhtj
C001057,Norm Coleman,https://theunitedstates.io/images/congress/original/C001057.jpg,Norm,Coleman,"Coleman, Norm",1949-08-17,male,C001057,01697,S291,300024,N00013870,20239,S2MN00126,,Norm Coleman,,,,,40302,Q706661,sen,2005-01-06,MN,,Republican,http://coleman.senate.gov,,,,ocd-division/country:us/state:mn,109,2007-01-03,,kg:/m/01jhtj
C001057,Norm Coleman,https://theunitedstates.io/images/congress/original/C001057.jpg,Norm,Coleman,"Coleman, Norm",1949-08-17,male,C001057,01697,S291,300024,N00013870,20239,S2MN00126,,Norm Coleman,,,,,40302,Q706661,sen,2007-01-06,MN,,Republican,http://coleman.senate.gov,,,,ocd-division/country:us/state:mn,110,2009-01-03,,kg:/m/01jhtj
C001070,"Robert P. Casey, Jr.",https://theunitedstates.io/images/congress/original/C001070.jpg,Robert,Casey,"Casey, Robert",1960-04-13,male,C001070,01828,S309,412246,N00027503,2541,S6PA00217,47036,Bob Casey Jr.,,"Bob Casey, Jr.",727,,40703,Q887841,sen,2007-01-06,PA,,Democrat,http://casey.senate.gov/,393 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6324,202-228-0604,ocd-division/country:us/state:pa,110,2009-01-03,,kg:/m/047ymw
C001070,"Robert P. Casey, Jr.",https://theunitedstates.io/images/congress/original/C001070.jpg,Robert,Casey,"Casey, Robert",1960-04-13,male,C001070,01828,S309,412246,N00027503,2541,S6PA00217,47036,Bob Casey Jr.,,"Bob Casey, Jr.",727,,40703,Q887841,sen,2009-01-06,PA,,Democrat,http://casey.senate.gov/,393 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6324,202-228-0604,ocd-division/country:us/state:pa,111,2011-01-03,,kg:/m/047ymw
C001070,"Robert P. Casey, Jr.",https://theunitedstates.io/images/congress/original/C001070.jpg,Robert,Casey,"Casey, Robert",1960-04-13,male,C001070,01828,S309,412246,N00027503,2541,S6PA00217,47036,Bob Casey Jr.,,"Bob Casey, Jr.",727,,40703,Q887841,sen,2011-01-06,PA,,Democrat,http://casey.senate.gov/,393 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6324,202-228-0604,ocd-division/country:us/state:pa,112,2013-01-03,,kg:/m/047ymw
C001070,"Robert P. Casey, Jr.",https://theunitedstates.io/images/congress/original/C001070.jpg,Robert,Casey,"Casey, Robert",1960-04-13,male,C001070,01828,S309,412246,N00027503,2541,S6PA00217,47036,Bob Casey Jr.,,"Bob Casey, Jr.",727,,40703,Q887841,sen,2013-01-06,PA,,Democrat,https://www.casey.senate.gov,393 Russell Senate Office Building Washington DC 20510,202-224-6324,202-228-0604,ocd-division/country:us/state:pa,113,2015-01-03,,kg:/m/047ymw
C001070,"Robert P. Casey, Jr.",https://theunitedstates.io/images/congress/original/C001070.jpg,Robert,Casey,"Casey, Robert",1960-04-13,male,C001070,01828,S309,412246,N00027503,2541,S6PA00217,47036,Bob Casey Jr.,,"Bob Casey, Jr.",727,,40703,Q887841,sen,2015-01-06,PA,,Democrat,https://www.casey.senate.gov,393 Russell Senate Office Building Washington DC 20510,202-224-6324,202-228-0604,ocd-division/country:us/state:pa,114,2017-01-03,,kg:/m/047ymw
C001070,"Robert P. Casey, Jr.",https://theunitedstates.io/images/congress/original/C001070.jpg,Robert,Casey,"Casey, Robert",1960-04-13,male,C001070,01828,S309,412246,N00027503,2541,S6PA00217,47036,Bob Casey Jr.,,"Bob Casey, Jr.",727,,40703,Q887841,sen,2017-01-03,PA,,Democrat,https://www.casey.senate.gov,393 Russell Senate Office Building Washington DC 20510,202-224-6324,202-228-0604,ocd-division/country:us/state:pa,115,"",,kg:/m/047ymw
C001071,Bob Corker,https://theunitedstates.io/images/congress/original/C001071.jpg,Bob,Corker,"Corker, Bob",1952-08-24,male,C001071,01825,S310,412248,N00027441,65905,S6TN00216,1021114,Bob Corker,,Bob Corker,729,,40705,Q331719,sen,2007-01-06,TN,,Republican,http://corker.senate.gov/,185 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3344,202-228-0566,ocd-division/country:us/state:tn,110,2009-01-03,,kg:/m/0d9fz3
C001071,Bob Corker,https://theunitedstates.io/images/congress/original/C001071.jpg,Bob,Corker,"Corker, Bob",1952-08-24,male,C001071,01825,S310,412248,N00027441,65905,S6TN00216,1021114,Bob Corker,,Bob Corker,729,,40705,Q331719,sen,2009-01-06,TN,,Republican,http://corker.senate.gov/,185 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3344,202-228-0566,ocd-division/country:us/state:tn,111,2011-01-03,,kg:/m/0d9fz3
C001071,Bob Corker,https://theunitedstates.io/images/congress/original/C001071.jpg,Bob,Corker,"Corker, Bob",1952-08-24,male,C001071,01825,S310,412248,N00027441,65905,S6TN00216,1021114,Bob Corker,,Bob Corker,729,,40705,Q331719,sen,2011-01-06,TN,,Republican,http://corker.senate.gov/,185 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3344,202-228-0566,ocd-division/country:us/state:tn,112,2013-01-03,,kg:/m/0d9fz3
C001071,Bob Corker,https://theunitedstates.io/images/congress/original/C001071.jpg,Bob,Corker,"Corker, Bob",1952-08-24,male,C001071,01825,S310,412248,N00027441,65905,S6TN00216,1021114,Bob Corker,,Bob Corker,729,,40705,Q331719,sen,2013-01-06,TN,,Republican,http://www.corker.senate.gov,425 Dirksen Senate Office Building Washington DC 20510,202-224-3344,202-228-0566,ocd-division/country:us/state:tn,113,2015-01-03,,kg:/m/0d9fz3
C001071,Bob Corker,https://theunitedstates.io/images/congress/original/C001071.jpg,Bob,Corker,"Corker, Bob",1952-08-24,male,C001071,01825,S310,412248,N00027441,65905,S6TN00216,1021114,Bob Corker,,Bob Corker,729,,40705,Q331719,sen,2015-01-06,TN,,Republican,http://www.corker.senate.gov,425 Dirksen Senate Office Building Washington DC 20510,202-224-3344,202-228-0566,ocd-division/country:us/state:tn,114,2017-01-03,,kg:/m/0d9fz3
C001071,Bob Corker,https://theunitedstates.io/images/congress/original/C001071.jpg,Bob,Corker,"Corker, Bob",1952-08-24,male,C001071,01825,S310,412248,N00027441,65905,S6TN00216,1021114,Bob Corker,,Bob Corker,729,,40705,Q331719,sen,2017-01-03,TN,,Republican,http://www.corker.senate.gov,425 Dirksen Senate Office Building Washington DC 20510,202-224-3344,202-228-0566,ocd-division/country:us/state:tn,115,"",,kg:/m/0d9fz3
C001075,Bill Cassidy,https://theunitedstates.io/images/congress/original/C001075.jpg,Bill,Cassidy,"Cassidy, Bill",1957-09-28,male,C001075,01925,S373,412269,N00030245,69494,H8LA00017,1030546,Bill Cassidy,11811,Bill Cassidy,751,,20919,Q861999,sen,2015-01-06,LA,,Republican,http://www.cassidy.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-5824,,ocd-division/country:us/state:la,114,2017-01-03,,kg:/m/0286t7r
C001075,Bill Cassidy,https://theunitedstates.io/images/congress/original/C001075.jpg,Bill,Cassidy,"Cassidy, Bill",1957-09-28,male,C001075,01925,S373,412269,N00030245,69494,H8LA00017,1030546,Bill Cassidy,11811,Bill Cassidy,751,,20919,Q861999,sen,2017-01-03,LA,,Republican,http://www.cassidy.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-5824,,ocd-division/country:us/state:la,115,"",,kg:/m/0286t7r
C001088,Christopher A. Coons,https://theunitedstates.io/images/congress/original/C001088.jpg,Chris,Coons,"Coons, Chris",1963-09-09,male,C001088,01984,S337,412390,N00031820,122834,S0DE00092,9269028,Chris Coons,,Chris Coons,1371,,40916,Q923242,sen,2010-11-15,DE,,Democrat,http://www.coons.senate.gov,127A Russell Senate Office Building Washington DC 20510,202-224-5042,,ocd-division/country:us/state:de,111,2011-01-03,,kg:/m/082d3d
C001088,Christopher A. Coons,https://theunitedstates.io/images/congress/original/C001088.jpg,Chris,Coons,"Coons, Chris",1963-09-09,male,C001088,01984,S337,412390,N00031820,122834,S0DE00092,9269028,Chris Coons,,Chris Coons,1371,,40916,Q923242,sen,2011-01-06,DE,,Democrat,http://www.coons.senate.gov,127A Russell Senate Office Building Washington DC 20510,202-224-5042,,ocd-division/country:us/state:de,112,2013-01-03,,kg:/m/082d3d
